issn_print,issn_electronic,issn_linking,titulo,anio_clasificacion,categoria_publindex,pais,region,departamento,municipio,codigo_dane,especialidad,area_conocimiento,gran_area,institucion_editora_1,tipo_institucion_1,institucion_editora_2,institucion_editora_3,id_revista_publindex,issn_normalizado,titulo_normalizado,pais_iso,categoria_publindex_ord,_fecha_captura,_version_proceso,_estado_calidad,_hash_registro,rank,sourceid,tipo_publicacion,titulo_normalizado_scimago_dup,editorial,open_access,oa_diamond,sjr_score,cuartil_sjr,cuartil_sjr_ord,h_index,total_docs,total_docs_3y,total_refs,total_citas_3y,docs_citables_3y,citas_por_doc_2y,refs_por_doc,pct_female,overton,cobertura,categorias,areas,url_revista,url,When did the journal start to publish all content using an open license?,titulo_alternativo,issn_impreso,issn_electronico,palabras_clave,idiomas,pais_editorial,Other organisation,Country of other organisation,licencia,atributos_licencia,URL for license terms,cc_legible_maquina,autor_retiene_copyright,Copyright information URL,tipo_revision,Review process information URL,politica_plagio,URL for journal's aims & scope,URL for the Editorial Board page,URL for journal's instructions for authors,semanas_submission_publicacion,tiene_apc,APC information URL,apc_amount_raw,politica_exencion,Waiver policy information URL,tiene_otros_cobros,Other fees information URL,servicios_preservacion,Preservation Service: national library,Preservation information URL,Deposit policy directory,URL for deposit policy,identificadores_persistentes,cumple_oa,Continues,Continued By,codigos_lcc,subscribe_to_open,Mirror Journal,Open Journals Collective,materias,fecha_incorporacion,fecha_actualizacion,Last Full Review Date,num_articulos,fecha_ultimo_articulo,titulo_normalizado_doaj_dup,apc_monto_original,apc_moneda_original,apc_monto_usd,tasa_usd_utilizada,apc_conversion_estado,apc_monto_ppp_usd,apc_monto,apc_moneda,apc_tipo,titulo_normalizado_facts_dup,is_hybrid,titulo_normalizado_openapc_dup,_fuentes,concentracion_editorial,apc_es_outlier,apc_imputado,apc_metodo_imputacion,exencion_apc_lmic,revision_abierta,indexada_doaj,es_colombiana,brecha_publindex_sjr,contraste_publindex_cuartil,semanas_pub,editorial_rapida,ratio_citas_docs,indice_calidad_costo,apc_monto_usd_zscore,sjr_score_zscore,h_index_zscore,semanas_pub_zscore,apc_monto_usd_minmax,sjr_score_minmax,h_index_minmax,semanas_pub_minmax
0120-386X,0120-386X,2256-3334,Revista Facultad Nacional De Salud Publica,2022,B,Colombia,Eje Cafetero,Antioquia,Medellín,05001,No registra,Ciencias de la Salud,Ciencias Médicas y de la Salud,UNIVERSIDAD DE ANTIOQUIA,IES,,,64,2256-3334,facultad nacional salud publica,CO,2,2026-09-13,1.0.0,consolidado,7a749c8e549390a0,128,21101040207,journal,facultad nacional salud publica,Universidad de Antioquia,True,True,0.134,Q4,1,17,31,113,1013,33,97,0.2,32.68,0.6207,0,2008-2026,"Epidemiology (Q4); Health Information Management (Q4); Health Policy (Q4); Public Health, Environmental and Occupational Health (Q4)",Health Professions; Medicine,https://journal.uinsgd.ac.id/index.php/publica/index,https://doaj.org/toc/18d92c894c9742508d8119bbc68182e3,2018,Publica: Jurnal Pemikiran Administrasi Negara,2085-6555,2715-9256,"public administration, public policy, bureaucracy, public service, governance, local government",English,Indonesia,UIN Sunan Gunung Djati Bandung,Indonesia,CC BY-SA,,https://journal.uinsgd.ac.id/index.php/publica/about/submissions#copyrightNotice,,True,https://journal.uinsgd.ac.id/index.php/publica/about/submissions#copyrightNotice,Double anonymous peer review,https://journal.uinsgd.ac.id/index.php/publica/about/editorialPolicies#peerReviewProcess,True,https://journal.uinsgd.ac.id/index.php/publica/about/editorialPolicies#focusAndScope,https://journal.uinsgd.ac.id/index.php/publica/about/editorialTeam,https://journal.uinsgd.ac.id/index.php/publica/about/submissions#authorGuidelines,22,False,https://journal.uinsgd.ac.id/index.php/publica/about/editorialPolicies#custom-4,,False,,False,,Internet Archive,,https://journal.uinsgd.ac.id/index.php/publica/about/editorialPolicies#archiving,,,DOI,True,,,JQ1-6651,False,No,No,Political science: Political institutions and public administration - Asia (Asian studies only),2022-09-19T15:04:51Z,2022-09-19T15:04:51Z,2022-09-19,143,2025-12-30T10:57:02Z,,2390.0,EUR,2581.2,1.08,sin_monto,6792.63,2390.0,EUR,observado,,True,,"['doaj', 'facts', 'openapc', 'publindex', 'scimago']",0.06181015452538632,False,False,,True,False,True,True,1,2.0,22,False,0.2920353982300885,0.0935,1.4789,-0.3554,1.2467,0.2309,0.4602,0.0418,0.375,0.2093
0366-5232,,2357-3759,Caldasia,2022,B,Colombia,Distrito Capital,"Bogotá, D. C.","Bogotá, D.C.",11001,Otras Biologías,Ciencias Biológicas,Ciencias Naturales,UNIVERSIDAD NACIONAL DE COLOMBIA,IES,,,72,2357-3759,caldasia,CO,2,2026-09-13,1.0.0,consolidado,5463ea2060eb6133,,,,,Mimesis Edizioni,,False,,,0,,,,,,,,,,,,,,https://www.mimesisjournals.com/ojs/index.php/ec,https://doaj.org/toc/a3bf8535c4dd4ab0ab80418b1d56d747,2005,,1973-2716,1970-7452,"semiotics, signification, sociosemiotics, languages, culture, media","Spanish, French, English, Italian",Italy,AISS - Associazione Italiana di Studi Semiotici,Italy,CC BY,,https://www.mimesisjournals.com/ojs/index.php/ec/about,True,False,https://www.mimesisjournals.com/ojs/index.php/ec/about,Double anonymous peer review,https://mimesisjournals.com/ojs/index.php/ec/about,False,https://mimesisjournals.com/ojs/index.php/ec/about,https://mimesisjournals.com/ojs/index.php/ec/about/editorialTeam,https://mimesisjournals.com/ojs/index.php/ec/information/authors,12,False,https://mimesisjournals.com/ojs/index.php/ec/about,,False,,False,,,,,,,,True,,,P87-96|P101-410,False,No,No,Language and Literature: Philology. Linguistics: Communication. Mass media | Language and Literature: Philology. Linguistics: Language. Linguistic theory. Comparative grammar,2023-03-23T17:41:07Z,2023-03-23T17:41:07Z,2023-03-23,0,,,,,1117.23,,sin_monto,2940.08,,,imputado,,,,"['doaj', 'publindex']",0.012141280353200883,False,True,regresion_condicional,True,False,True,True,2,,12,True,,0.1307,-0.2846,,,-0.617,0.1975,,,0.093
0121-5167,,2462-8433,Estudios Políticos,2022,B,Colombia,Eje Cafetero,Antioquia,Medellín,05001,Ciencias Políticas,Ciencias Políticas,Ciencias Sociales,UNIVERSIDAD DE ANTIOQUIA,IES,,,137,2462-8433,estudios politicos,CO,2,2026-09-13,1.0.0,consolidado,1585b4f091ac1424,,,,,Universidad de Costa Rica,,False,,,0,,,,,,,,,,,,,,https://revistas.ucr.ac.cr/index.php/ciep/index,https://doaj.org/toc/2c864f404a9848449803686f9a14e006,2010,,2215-2806,2215-2873,"political culture, political ecology, international relations, democracy, public policy","Spanish, English",Costa Rica,,,CC BY-NC-ND,,https://revistas.ucr.ac.cr/index.php/ciep/openaccess,True,True,https://revistas.ucr.ac.cr/index.php/ciep/openaccess,Double anonymous peer review,https://revistas.ucr.ac.cr/index.php/ciep/evaluacionpares,True,https://revistas.ucr.ac.cr/index.php/ciep/aimscope,https://revistas.ucr.ac.cr/index.php/ciep/about/editorialTeam,https://revistas.ucr.ac.cr/index.php/ciep/editorialguidelines,24,False,https://revistas.ucr.ac.cr/index.php/ciep/openaccess,,False,,False,,,,,Universidad de Costa Rica,https://revistas.ucr.ac.cr/index.php/ciep/preservation,DOI,True,,,J,False,No,No,Political science,2021-07-12T18:41:31Z,2021-07-12T18:41:31Z,2021-07-12,203,2025-04-18T16:50:29Z,,,,875.77,,sin_monto,2304.66,,,imputado,,,,"['doaj', 'publindex']",0.018763796909492272,False,True,regresion_condicional,True,False,True,True,2,,24,False,,0.1527,-0.5755,,,0.4005,0.1542,,,0.2326
0120-0739,,2256-201X,Colombia Forestal,2022,B,Colombia,Distrito Capital,"Bogotá, D. C.","Bogotá, D.C.",11001,Forestal,"Agricultura, Silvicultura y Pesca",Ciencias Agrícolas,UNIVERSIDAD DISTRITAL FRANCISCO JOSE DE CALDAS,IES,,,35,2256-201X,colombia forestal,CO,2,2026-09-13,1.0.0,consolidado,dfbcbb0d0701f288,,,,,‘Marin Drăcea’ National Research-Development Institute in Forestry,,False,,,0,,,,,,,,,,,,,,http://www.afrjournal.org,https://doaj.org/toc/3c7d869f5d934c308b77acc848584a52,2008,,1844-8135,2065-2445,"forestry, silviculture, environmental sciences",English,Romania,‘Marin Drăcea’ National Research-Development Institute in Forestry,,Publisher's own license,"Attribution, No Commercial Usage",http://www.afrjournal.org/index.php/afr/pages/view/OAlicence,,False,,Double anonymous peer review,http://www.afrjournal.org/index.php/afr/pages/view/reviewerguidlines,False,http://www.afrjournal.org/index.php/afr/pages/view/journalinfo,http://www.afrjournal.org/index.php/afr/pages/view/editorialboard,http://www.afrjournal.org/index.php/afr/pages/view/authorguidlines,12,False,http://www.afrjournal.org/index.php/afr/pages/view/OAlicence,,False,,False,,CLOCKSS,,http://www.afrjournal.org/index.php/afr/index,,,DOI,True,,,SD1-669.5,False,No,No,Agriculture: Forestry,2011-02-21T10:00:52Z,2023-06-06T10:59:29Z,2023-06-06,391,2020-01-31T09:21:28Z,,1999.2,EUR,2159.14,1.08,sin_monto,5681.95,1999.2,EUR,observado,,False,,"['doaj', 'facts', 'openapc', 'publindex']",0.0011037527593818985,False,False,,True,False,True,True,2,,12,True,,0.0806,0.9705,,,-0.617,0.3845,,,0.093
2011-0731,,2011-0731,Academia Y Virtualidad,2022,C,Colombia,Distrito Capital,"Bogotá, D. C.","Bogotá, D.C.",11001,No registra,Ciencias de la Educación,Ciencias Sociales,UNIVERSIDAD MILITAR NUEVA GRANADA,IES,,,657,2011-0731,academia virtualidad,CO,1,2026-09-13,1.0.0,consolidado,36df50865502431b,,,,,Editorial Neogranadina,,False,,,0,,,,,,,,,,,,,,http://revistas.unimilitar.edu.co/index.php/ravi/index,https://doaj.org/toc/a1ef7bbf094543edb1f28824507efe4e,2013,,,2011-0731,"education, teaching, online learning","Spanish, English, Portuguese",Colombia,Universidad Militar Nueva Granada,Colombia,CC BY-NC-ND,,https://revistas.unimilitar.edu.co/index.php/ravi/about,True,False,https://revistas.unimilitar.edu.co/index.php/ravi/about,Double anonymous peer review,https://revistas.unimilitar.edu.co/index.php/ravi/about,True,https://revistas.unimilitar.edu.co/index.php/ravi/about,https://revistas.unimilitar.edu.co/index.php/ravi/about/editorialTeam,https://revistas.unimilitar.edu.co/index.php/ravi/about/submissions,20,False,https://revistas.unimilitar.edu.co/index.php/ravi/about,,False,,False,,Portico,,https://www.portico.org/coverage/titles/?keyword=2011-0731&filter_by%5B%5D=e-journal,Academia y Virtualidad,https://revistas.unimilitar.edu.co/index.php/ravi/about,DOI,True,,,L,False,No,No,Education,2017-03-06T15:06:36Z,2021-07-27T18:33:57Z,2021-07-27,333,2026-08-11T17:08:31Z,academia virtualidad,2331.51,EUR,2518.03,1.08,sin_monto,6626.39,2331.51,EUR,observado,,True,,"['doaj', 'facts', 'publindex']",0.005518763796909493,False,False,,True,False,True,True,1,,20,False,,0.0712,1.4028,,,0.0613,0.4488,,,0.186
2027-5137,,2322-777X,Historia Y Memoria,2022,A2,Colombia,Centro Oriente,Boyacá,Tunja,15001,No registra,Historia y Arqueología,Humanidades,UNIVERSIDAD PEDAGOGICA Y TECNOLOGICA DE COLOMBIA,IES,,,851,2322-777X,historia memoria,CO,3,2026-09-13,1.0.0,consolidado,5fda703b6ecd60c8,164,21101145379,journal,,Technological University of Pereira,False,False,0.101,Q4,1,3,23,57,1014,4,52,0.08,44.09,0.23079999999999998,0,2019-2025,History (Q4); Political Science and International Relations (Q4),Arts and Humanities; Social Sciences,http://www.revistas.una.ac.cr/historia,https://doaj.org/toc/fbee54fd818c4dee805478f8807e30a5,1985,,1012-9790,2215-4744,"history, historiography, costa rican history, central american history, latin american history",Spanish,Costa Rica,"Universidad Nacional, Costa Rica",,CC BY-NC-SA,,http://www.revistas.una.ac.cr/index.php/historia/noticeofcopyright,,False,,Double anonymous peer review,http://www.revistas.una.ac.cr/index.php/historia/arbitrationsystem,True,http://www.revistas.una.ac.cr/index.php/historia/approachandscope,http://www.revistas.una.ac.cr/index.php/historia/about/editorialTeam,http://www.revistas.una.ac.cr/index.php/historia/guidelinesforauthors,8,False,http://www.revistas.una.ac.cr/index.php/historia/policies,,False,,False,,,,,,,,True,,,D1-2009|F1201-3799|BT1313-1480,False,No,No,History (General) and history of Europe: History (General) | History America: Latin America. Spanish America | Philosophy. Psychology. Religion: Doctrinal Theology: History of specific doctrines and movements. Heresies and schisms,2019-04-25T00:54:35Z,2022-09-26T12:59:42Z,2022-09-26,731,2024-10-27T19:12:28Z,,1116.0,EUR,1205.28,1.08,sin_monto,3171.79,1116.0,EUR,observado,,True,,"['doaj', 'facts', 'openapc', 'publindex', 'scimago']",0.02869757174392936,False,False,,True,False,True,True,2,3.0,8,True,0.07017543859649122,0.1255,-0.1785,-0.7791,-0.7284,-0.9562,0.2133,0.0012,0.025,0.0465
1900-1592,,,Conservacion Colombiana,2022,C,No disponible,No disponible,No disponible,No disponible,,No registra,No registra,No registra,,No disponible,,,744,1900-1592,conservacion colombiana,CO,1,2026-09-13,1.0.0,consolidado,2109fda60710d699,145,21100893284,journal,conservacion colombiana,Fundacion ProAves Carrera,False,False,0.121,Q4,1,3,17,29,650,5,29,0.09,38.24,0.48840000000000006,0,"2018, 2022-2025","Ecology (Q4); Ecology, Evolution, Behavior and Systematics (Q4); Management, Monitoring, Policy and Law (Q4); Nature and Landscape Conservation (Q4)",Agricultural and Biological Sciences; Environmental Science,https://revistaendocrino.org/index.php/rcedm/index,https://doaj.org/toc/ae8c544f5765473ebcf6cda5963403f1,2021,,2389-9786,2805-5853,"endocrinology, diabetes, osteoporosis, obesity and nutrition, dyslipidemias, molecular biology and endocrinology","English, Spanish",Colombia,Asociación Colombiana de Endocrinología,Colombia,CC BY-NC-ND,,https://revistaendocrino.org/index.php/rcedm/submission,True,False,https://revistaendocrino.org/index.php/rcedm/submission,Double anonymous peer review,https://revistaendocrino.org/index.php/rcedm/review,True,https://revistaendocrino.org/index.php/rcedm/submission,https://revistaendocrino.org/index.php/rcedm/about/editorialTeam,https://revistaendocrino.org/index.php/rcedm/submission,12,False,https://revistaendocrino.org/index.php/rcedm/ethics,,False,,False,,,,,Own website,https://revistaendocrino.org/index.php/rcedm/submission,DOI,True,,,RC648-665,False,No,No,Medicine: Internal medicine: Specialties of internal medicine: Diseases of the endocrine glands. Clinical endocrinology,2023-02-24T12:55:55Z,2023-02-24T12:55:55Z,2023-02-24,790,2026-08-06T23:12:05Z,,,,1262.15,,sin_monto,3321.45,,,imputado,,,,"['doaj', 'publindex', 'scimago']",0.0011037527593818985,False,True,regresion_condicional,True,False,True,True,0,1.0,12,True,0.1724137931034483,0.1456,-0.11,-0.5223,-0.7284,-0.617,0.2235,0.0258,0.025,0.093
0124-5821,,0124-5821,Revista Virtual Universidad Católica Del Norte,2022,B,Colombia,Eje Cafetero,Antioquia,Medellín,05001,"Ciencias Sociales, Interdisciplinaria",Otras Ciencias Sociales,Ciencias Sociales,FUNDACION UNIVERSITARIA CATOLICA DEL NORTE,IES,,,"1,320",0124-5821,virtual universidad catolica norte,CO,2,2026-09-13,1.0.0,consolidado,8f29408a4e976103,,,,,Universitaria Católica del Norte,,False,,,0,,,,,,,,,,,,,,http://revistavirtual.ucn.edu.co/index.php/RevistaUCN,https://doaj.org/toc/921f1ecd887643709f81f46dffb7b9f9,2003,,,0124-5821,"social sciences, education, humanities",Spanish,Colombia,,,CC BY-NC-ND,,http://revistavirtual.ucn.edu.co/index.php/RevistaUCN/about/editorialPolicies#openAccessPolicy,,False,http://revistavirtual.ucn.edu.co/index.php/RevistaUCN/about/editorialPolicies#openAccessPolicy,Double anonymous peer review,http://revistavirtual.ucn.edu.co/index.php/RevistaUCN/about/editorialPolicies#peerReviewProcess,False,http://revistavirtual.ucn.edu.co/index.php/RevistaUCN/about/editorialPolicies#focusAndScope,http://revistavirtual.ucn.edu.co/index.php/RevistaUCN/about/editorialTeam,http://revistavirtual.ucn.edu.co/index.php/RevistaUCN/about/submissions#authorGuidelines,50,False,http://revistavirtual.ucn.edu.co/index.php/RevistaUCN/about/editorialPolicies#openAccessPolicy,,False,,False,,,,,,,,True,,,L7-991|H1-99,False,No,No,Education: Education (General) | Social Sciences: Social sciences (General),2018-03-02T12:10:45Z,2021-02-11T10:06:30Z,2021-02-11,221,2026-06-03T16:50:33Z,virtual universidad catolica norte,3068.0,EUR,3313.44,1.08,sin_monto,8719.58,1832.0,EUR,observado,,False,,"['doaj', 'facts', 'openapc', 'publindex']",0.0011037527593818985,False,False,,True,False,True,True,2,,50,False,,0.0566,2.361,,,2.6052,0.5915,,,0.5349
1900-5016,,2248-6011,Cuadernos Latinoamericanos De Administración,2022,C,Colombia,Distrito Capital,"Bogotá, D. C.","Bogotá, D.C.",11001,No registra,Economía y Negocios,Ciencias Sociales,UNIVERSIDAD EL BOSQUE,IES,,,"1,006",2248-6011,latinoamericanos administracion,CO,1,2026-09-13,1.0.0,consolidado,a143310ba8039902,,,,,University of Silesia Press,,False,,,0,,,,,,,,,,,,,,https://www.journals.us.edu.pl/index.php/RIAS,https://doaj.org/toc/72aa9d71a2c740e6ab9a52c3b1389a70,2006,RIAS,,1991-2773,"american studies, hemispheric american studies, transoceanic american studies, cultural studies, literary studies, cultural anthropology","English, Spanish, Portuguese, French",Poland,International American Studies Association,Spain,CC BY-SA,,https://www.journals.us.edu.pl/index.php/RIAS,True,True,https://www.journals.us.edu.pl/index.php/RIAS,Double anonymous peer review,https://www.journals.us.edu.pl/index.php/RIAS/recenzja,False,https://www.journals.us.edu.pl/index.php/RIAS/cel,https://www.journals.us.edu.pl/index.php/RIAS/about/editorialTeam,https://www.journals.us.edu.pl/index.php/RIAS/about/submissions,50,False,https://www.journals.us.edu.pl/index.php/RIAS,,False,,False,,"CLOCKSS, LOCKSS, PKP PN",,,Free to re-publish the RIAS-published version.,https://www.journals.us.edu.pl/index.php/RIAS,DOI,True,,,PS1-3576,False,No,No,Language and Literature: American literature,2021-01-12T14:49:39Z,2021-01-12T14:49:38Z,2021-01-12,1,2022-10-25T10:16:22Z,,1828.24,EUR,1974.5,1.08,sin_monto,5196.05,1828.24,EUR,observado,,True,,"['doaj', 'facts', 'openapc', 'publindex']",0.0033112582781456954,False,False,,True,False,True,True,1,,50,False,,0.0865,0.7481,,,2.6052,0.3513,,,0.5349
0123-1472,,2500-6045,Cuadernos De Contabilidad,2022,C,Colombia,Distrito Capital,"Bogotá, D. C.","Bogotá, D.C.",11001,Negocios y Management,Economía y Negocios,Ciencias Sociales,PONTIFICIA UNIVERSIDAD JAVERIANA,IES,,,"1,130",2500-6045,contabilidad,CO,1,2026-09-13,1.0.0,consolidado,f1e4b26f7ad2e79a,,,,,Universidade de São Paulo (USP),,False,,,0,,,,,,,,,,,,,,https://www.revistas.usp.br/rco/index,https://doaj.org/toc/84b22312a71e4766a65e97ec273d2d49,2007,,,1982-6486,"accounting, organizations, innovative","English, Portuguese",Brazil,,,CC BY-NC-ND,,https://www.revistas.usp.br/rco/about,,True,https://www.revistas.usp.br/rco/about,Double anonymous peer review,https://www.revistas.usp.br/rco/about,True,https://www.revistas.usp.br/rco/about,https://www.revistas.usp.br/rco/about/editorialTeam,https://www.revistas.usp.br/rco/about/submissions,25,False,https://www.revistas.usp.br/rco/about,,False,,False,https://www.revistas.usp.br/rco/about,,,https://www.revistas.usp.br/rco/about/aboutThisPublishingSystem,,,DOI,True,,,HF5001-6182|HF5601-5689,False,No,No,Social Sciences: Commerce: Business: Accounting. Bookkeeping,2020-06-12T16:53:07Z,2020-06-12T16:53:07Z,2020-06-12,522,2024-02-26T16:08:54Z,,,,870.41,,sin_monto,2290.55,,,imputado,,,,"['doaj', 'publindex']",0.002207505518763797,False,True,regresion_condicional,True,False,True,True,1,,25,False,,0.1533,-0.5819,,,0.4853,0.1532,,,0.2442
1900-6586,,2500-7645,"Revista Científica ""General José María Córdova""",2022,B,Colombia,Distrito Capital,"Bogotá, D. C.","Bogotá, D.C.",11001,"Ciencias Sociales, Interdisciplinaria",Otras Ciencias Sociales,Ciencias Sociales,ESCUELA MILITAR DE CADETES GENERAL JOSE MARIA CORDOVA,IES,,,"1,037",2500-7645,cientifica general jose maria cordova,CO,2,2026-09-13,1.0.0,consolidado,272789b21961d9c9,,,,,Universidad del Zulia,,False,,,0,,,,,,,,,,,,,,https://www.produccioncientificaluz.org/index.php/cientifica/instrucciones,https://doaj.org/toc/828cd4e8ef054c2a8fae44f6c3df9d94,2010,Revista Científica de la Facultad de Ciencias Veterinarias de la Universidad del Zulia,0798-2259,2521-9715,"veterinary medicine, animal science, agricultural economics, public health, food technology","Spanish, English","Venezuela, Bolivarian Republic of",,,CC BY-NC-SA,,https://www.produccioncientificaluz.org/index.php/cientifica/about,True,True,https://www.produccioncientificaluz.org/index.php/cientifica/about,Double anonymous peer review,https://www.produccioncientificaluz.org/index.php/cientifica/about,True,https://www.produccioncientificaluz.org/index.php/cientifica/about,https://www.produccioncientificaluz.org/index.php/cientifica/about/editorialTeam,https://www.produccioncientificaluz.org/index.php/cientifica/instrucciones,9,False,https://www.produccioncientificaluz.org/index.php/cientifica/instrucciones,,False,,False,,,,,Publisher's site,https://www.produccioncientificaluz.org/index.php/cientifica/about,DOI,True,,,SF191-275|SF600-1100,False,No,No,Agriculture: Animal culture: Cattle | Agriculture: Animal culture: Veterinary medicine,2023-02-27T14:36:38Z,2023-02-27T14:36:38Z,2023-02-27,2418,2026-08-08T01:05:46Z,,895.15,EUR,966.76,1.08,sin_monto,2544.11,895.15,EUR,observado,,False,,"['doaj', 'facts', 'openapc', 'publindex']",0.004415011037527594,False,False,,True,False,True,True,2,,9,True,,0.1436,-0.4659,,,-0.8714,0.1705,,,0.0581
2590-9215,,2590-9215,Revista Perspectivas,2022,C,Colombia,Centro Oriente,Norte de Santander,Cúcuta,54001,"Ciencias Sociales, Interdisciplinaria",Otras Ciencias Sociales,Ciencias Sociales,UNIVERSIDAD FRANCISCO DE PAULA SANTANDER,IES,,,"1,008",2590-9215,perspectivas,CO,1,2026-09-13,1.0.0,consolidado,f39bf729aae6e246,,,,,Universidad Francisco de Paula Santander,,False,,,0,,,,,,,,,,,,,,https://revistas.ufps.edu.co/index.php/perspectivas,https://doaj.org/toc/f51d7a6855504ffa929446e2ff1ebe82,2016,,,2590-9215,"education, social sciences, pedagogy",Spanish,Colombia,Universidad Francisco de Paula Santander,,CC BY,,http://revistas.ufps.edu.co/ojs/index.php/perspectivas/index,,False,,Double anonymous peer review,http://revistas.ufps.edu.co/ojs/index.php/perspectivas/about/editorialPolicies#sectionPolicies,False,http://revistas.ufps.edu.co/ojs/index.php/perspectivas/about/editorialPolicies#focusAndScope,http://revistas.ufps.edu.co/ojs/index.php/perspectivas/about/editorialPolicies#custom-0,http://revistas.ufps.edu.co/ojs/index.php/perspectivas/about/submissions#authorGuidelines,18,False,http://revistas.ufps.edu.co/ojs/index.php/perspectivas/about/editorialPolicies#openAccessPolicy,,False,,False,,,,,,,DOI,True,,,L7-991|H1-99,False,No,No,Education: Education (General) | Social Sciences: Social sciences (General),2018-05-16T11:01:22Z,2021-11-02T08:22:30Z,2021-11-02,135,2026-06-23T19:10:03Z,perspectivas,2838.0,EUR,3065.04,1.08,sin_monto,8065.89,2838.0,EUR,observado,,True,,"['doaj', 'facts', 'openapc', 'publindex']",0.002207505518763797,False,False,,True,False,True,True,1,,18,False,,0.0605,2.0618,,,-0.1083,0.547,,,0.1628
0122-8102,,2346-1691,Cuadernos De Literatura,2022,C,No disponible,No disponible,No disponible,No disponible,,No registra,Idiomas y Literatura,Humanidades,PONTIFICIA UNIVERSIDAD JAVERIANA,IES,,,"1,047",2346-1691,literatura,CO,1,2026-09-13,1.0.0,consolidado,2bd34b065a797a69,,,,,"Instituto de Letras Alfredo Veiravé, Facultad de Humanidades, Universidad Nacional del Nordeste",,False,,,0,,,,,,,,,,,,,,https://revistas.unne.edu.ar/index.php/clt,https://doaj.org/toc/60eb2f9e72d044e89ba2aac23775e20c,2020,Cuadernos de Literatura: Revista de Estudios Lingüísticos y Literarios,0326-5102,2684-0499,"literature, linguistics, discourse analysis","English, Portuguese, Spanish",Argentina,Universidad Nacional del Nordeste,Argentina,CC BY-NC,,https://revistas.unne.edu.ar/index.php/clt/about/editorialPolicies#openAccessPolicy,True,False,https://revistas.unne.edu.ar/index.php/clt/about/submissions#copyrightNotice,"Editorial review, Double anonymous peer review",https://revistas.unne.edu.ar/index.php/clt/about/editorialPolicies#peerReviewProcess,True,https://revistas.unne.edu.ar/index.php/clt/about/editorialPolicies#focusAndScope,https://revistas.unne.edu.ar/index.php/clt/about/editorialTeam,https://revistas.unne.edu.ar/index.php/clt/about/submissions#authorGuidelines,16,False,https://revistas.unne.edu.ar/index.php/clt/about/editorialPolicies#custom-4,,False,,False,,,,,,,DOI,True,,,P1-1091|PQ1-3999,False,No,No,Language and Literature: Philology. Linguistics | Language and Literature: French literature - Italian literature - Spanish literature - Portuguese literature,2022-10-11T16:13:21Z,2022-10-11T16:13:21Z,2022-10-11,85,2022-10-11T18:56:28Z,,2628.61,EUR,2838.9,1.08,sin_monto,7470.79,2628.61,EUR,observado,,True,,"['doaj', 'facts', 'openapc', 'publindex']",0.002207505518763797,False,False,,True,False,True,True,1,,16,False,,0.0645,1.7894,,,-0.2778,0.5064,,,0.1395
